,Game,Name,MP_G,FG_G,FGA_G,FG_PCT,3FG_G,3FGA_G,3FG_PCT,eFG_PCT,FT_G,FTA_G,FT_PCT,RBD_G,AST_G,STL_G,PTS_G,TS_G,ASTPCT_G,TOV_PCT_G,USG_PCT_G,OFRTG_G,DFRTG_G
0,1,Gary Harris 2018,35.7666666667,5.0,7.0,0.714285714286,3.0,3.0,1.0,0.928571428571,1.0,1.0,1.0,5.0,3.0,1.0,14.0,0.940860215054,13.7,11.8,11.0,166.0,112.0
1,2,Gary Harris 2018,32.925,6.0,9.0,0.666666666667,3.0,4.5,0.666666666667,0.833333333333,0.5,1.0,0.5,2.5,2.0,1.0,15.5,0.820974576271,9.95,16.3,16.0,137.5,103.5
2,3,Gary Harris 2018,33.15,4.33333333333,8.0,0.541666666667,2.0,4.0,0.5,0.666666666667,0.333333333333,0.666666666667,0.5,3.33333333333,3.33333333333,1.0,11.0,0.663183279743,14.2333333333,24.2,14.8666666667,109.0,105.333333333
3,4,Gary Harris 2018,32.4916666667,5.0,10.25,0.487804878049,2.5,5.25,0.47619047619,0.609756097561,0.25,0.5,0.5,3.0,2.75,1.0,12.75,0.60888252149,12.125,21.9,17.725,105.75,108.25
4,5,Gary Harris 2018,32.8466666667,5.4,10.8,0.5,2.4,5.2,0.461538461538,0.611111111111,0.6,1.0,0.6,3.0,2.8,1.2,13.8,0.613879003559,12.32,17.52,17.76,111.8,108.2
5,6,Gary Harris 2018,33.0222222222,5.5,11.1666666667,0.492537313433,2.33333333333,5.0,0.466666666667,0.597014925373,0.5,0.833333333333,0.6,2.66666666667,2.83333333333,1.5,13.8333333333,0.599710982659,12.1,14.6,17.6,111.833333333,107.833333333
6,7,Gary Harris 2018,33.330952381,5.57142857143,11.7142857143,0.475609756098,2.57142857143,5.71428571429,0.45,0.585365853659,0.714285714286,1.0,0.714285714286,2.57142857143,2.85714285714,1.71428571429,14.4285714286,0.593559003291,12.5571428571,14.1142857143,18.2142857143,111.571428571,109.0
7,8,Gary Harris 2018,32.1916666667,5.625,11.25,0.5,2.625,5.625,0.466666666667,0.616666666667,0.625,0.875,0.714285714286,2.375,2.75,1.5,14.5,0.623119896863,12.4,13.7375,17.9125,116.625,109.875
8,9,Gary Harris 2018,32.6277777778,5.44444444444,10.7777777778,0.505154639175,2.55555555556,5.33333333333,0.479166666667,0.623711340206,0.555555555556,0.777777777778,0.714285714286,2.22222222222,2.66666666667,1.44444444444,14.0,0.629496402878,11.9888888889,15.5444444444,17.2888888889,114.888888889,109.0
9,10,Gary Harris 2018,31.335,5.1,10.1,0.50495049505,2.3,4.9,0.469387755102,0.618811881188,0.5,0.7,0.714285714286,2.3,2.6,1.5,13.0,0.624519600307,12.18,15.99,16.61,114.0,109.6
10,11,Gary Harris 2018,31.2136363636,5.0,10.2727272727,0.486725663717,2.18181818182,4.81818181818,0.452830188679,0.592920353982,0.454545454545,0.636363636364,0.714285714286,2.45454545455,2.81818181818,1.90909090909,12.6363636364,0.598725017229,13.0090909091,15.2363636364,16.6636363636,111.545454545,107.181818182
11,12,Gary Harris 2018,31.6277777778,4.91666666667,10.25,0.479674796748,2.16666666667,4.91666666667,0.440677966102,0.585365853659,0.416666666667,0.583333333333,0.714285714286,2.66666666667,2.83333333333,1.75,12.4166666667,0.590894670051,12.9416666667,15.3583333333,16.4833333333,111.25,107.583333333
12,13,Gary Harris 2018,31.6277777778,4.91666666667,10.25,0.479674796748,2.16666666667,4.91666666667,0.440677966102,0.585365853659,0.416666666667,0.583333333333,0.714285714286,2.66666666667,2.83333333333,1.75,12.4166666667,0.590894670051,12.9416666667,15.3583333333,16.4833333333,111.25,107.583333333
13,14,Gary Harris 2018,31.6277777778,4.91666666667,10.25,0.479674796748,2.16666666667,4.91666666667,0.440677966102,0.585365853659,0.416666666667,0.583333333333,0.714285714286,2.66666666667,2.83333333333,1.75,12.4166666667,0.590894670051,12.9416666667,15.3583333333,16.4833333333,111.25,107.583333333
14,15,Gary Harris 2018,31.5448717949,5.23076923077,10.3076923077,0.507462686567,2.30769230769,5.0,0.461538461538,0.619402985075,0.384615384615,0.538461538462,0.714285714286,2.69230769231,3.0,1.61538461538,13.1538461538,0.623723373213,13.3923076923,14.8153846154,16.5076923077,117.0,108.538461538
15,16,Gary Harris 2018,31.6214285714,5.35714285714,10.5,0.510204081633,2.42857142857,5.07142857143,0.478873239437,0.625850340136,0.5,0.642857142857,0.777777777778,2.71428571429,2.78571428571,1.5,13.6428571429,0.63261791203,12.4357142857,14.6571428571,16.7142857143,118.071428571,109.928571429
16,17,Gary Harris 2018,32.0944444444,5.53333333333,10.6666666667,0.51875,2.46666666667,5.2,0.474358974359,0.634375,0.533333333333,0.733333333333,0.727272727273,2.73333333333,2.73333333333,1.6,14.0666666667,0.640014559573,12.12,14.52,16.82,119.0,109.333333333
17,18,Gary Harris 2018,31.959375,5.5,10.5625,0.520710059172,2.4375,5.0625,0.481481481481,0.636094674556,0.5625,0.8125,0.692307692308,2.625,2.5625,1.75,14.0,0.641025641026,11.3625,13.6125,16.61875,119.9375,109.9375
18,19,Gary Harris 2018,32.3107843137,5.52941176471,10.8823529412,0.508108108108,2.35294117647,5.23529411765,0.449438202247,0.616216216216,0.647058823529,0.882352941176,0.733333333333,2.70588235294,2.58823529412,1.88235294118,14.0588235294,0.62369519833,11.3823529412,13.4352941176,16.9,118.941176471,108.941176471
