,Game,Name,MP_G,FG_G,FGA_G,FG_PCT,3FG_G,3FGA_G,3FG_PCT,eFG_PCT,FT_G,FTA_G,FT_PCT,RBD_G,AST_G,PTS_G,TS_G,ASTPCT_G,TOV_PCT_G,USG_PCT_G,OFRTG_G,DFRTG_G
65,66,James Harden 2017,36.4454545455,8.21212121212,18.5757575758,0.442088091354,3.21212121212,9.06060606061,0.354515050167,0.52854812398,9.28787878788,10.9090909091,0.851388888889,7.86363636364,11.2424242424,28.9242424242,0.618680321493,51.4757575758,20.446969697,34.1560606061,118.803030303,107.772727273
66,67,James Harden 2017,36.4955223881,8.28358208955,18.7164179104,0.442583732057,3.22388059701,9.13432835821,0.352941176471,0.528708133971,9.26865671642,10.9253731343,0.848360655738,7.89552238806,11.2388059701,29.0597014925,0.617671691792,51.4895522388,20.3014925373,34.2328358209,118.895522388,107.955223881
67,68,James Harden 2017,36.4171568627,8.25,18.6176470588,0.443127962085,3.19117647059,9.08823529412,0.351132686084,0.528830963665,9.20588235294,10.8676470588,0.847090663058,7.95588235294,11.2647058824,28.8970588235,0.617474044094,51.4544117647,20.5529411765,34.1691176471,118.705882353,107.676470588
68,69,James Harden 2017,36.4630434783,8.30434782609,18.652173913,0.445221445221,3.20289855072,9.10144927536,0.351910828025,0.53108003108,9.26086956522,10.9130434783,0.848605577689,8.04347826087,11.2608695652,29.0724637681,0.619778535765,51.5695652174,20.4797101449,34.1565217391,119.014492754,107.811594203
69,70,James Harden 2017,36.4688095238,8.34285714286,18.7142857143,0.445801526718,3.2,9.08571428571,0.352201257862,0.531297709924,9.34285714286,11.0,0.849350649351,8.07142857143,11.2428571429,29.2285714286,0.620451237263,51.6185714286,20.4842857143,34.3057142857,118.942857143,107.685714286
70,71,James Harden 2017,36.5115023474,8.40845070423,18.8591549296,0.445855115758,3.21126760563,9.11267605634,0.352395672334,0.530993278566,9.33802816901,11.0,0.848911651729,8.05633802817,11.2394366197,29.3661971831,0.619562116674,51.5366197183,20.4084507042,34.4366197183,118.830985915,107.76056338
71,72,James Harden 2017,36.5287037037,8.45833333333,18.9305555556,0.446808510638,3.23611111111,9.15277777778,0.353566009105,0.532281731475,9.33333333333,11.0,0.848484848485,8.04166666667,11.3194444444,29.4861111111,0.620223432351,51.8652777778,20.2555555556,34.4277777778,119.208333333,107.680555556
72,73,James Harden 2017,36.5214611872,8.45205479452,18.8767123288,0.447750362845,3.21917808219,9.13698630137,0.352323838081,0.533018867925,9.2602739726,10.9178082192,0.848180677541,8.0,11.3287671233,29.3835616438,0.620415577203,51.7123287671,20.2863013699,34.3342465753,119.260273973,107.890410959
73,74,James Harden 2017,36.5396396396,8.40540540541,18.8918918919,0.444921316166,3.18918918919,9.13513513514,0.349112426036,0.529327610873,9.31081081081,10.9459459459,0.850617283951,8.04054054054,11.3513513514,29.3108108108,0.61816005472,51.8486486486,20.2675675676,34.3378378378,118.986486486,107.945945946
74,75,James Harden 2017,36.5395555556,8.44,19.04,0.443277310924,3.17333333333,9.18666666667,0.345428156749,0.526610644258,9.26666666667,10.8933333333,0.850673194614,8.04,11.2533333333,29.32,0.615111777474,51.432,20.2026666667,34.4546666667,118.613333333,108.093333333
75,76,James Harden 2017,36.5168859649,8.38157894737,19.0131578947,0.440830449827,3.15789473684,9.18421052632,0.343839541547,0.523875432526,9.23684210526,10.8421052632,0.851941747573,8.09210526316,11.2105263158,29.1578947368,0.612981035208,51.2644736842,20.2394736842,34.4157894737,118.289473684,108.171052632
76,77,James Harden 2017,36.5168859649,8.38157894737,19.0131578947,0.440830449827,3.15789473684,9.18421052632,0.343839541547,0.523875432526,9.23684210526,10.8421052632,0.851941747573,8.09210526316,11.2105263158,29.1578947368,0.612981035208,51.2644736842,20.2394736842,34.4157894737,118.289473684,108.171052632
77,78,James Harden 2017,36.5439393939,8.37662337662,19.012987013,0.440573770492,3.16883116883,9.19480519481,0.344632768362,0.523907103825,9.25974025974,10.8961038961,0.849821215733,8.07792207792,11.1948051948,29.1818181818,0.61287612647,51.1961038961,20.1519480519,34.3675324675,118.298701299,107.987012987
78,79,James Harden 2017,36.5568376068,8.39743589744,19.0897435897,0.439892545332,3.21794871795,9.32051282051,0.345254470426,0.524177300201,9.21794871795,10.8461538462,0.84988179669,8.08974358974,11.2051282051,29.2307692308,0.612494895876,51.3871794872,19.9371794872,34.358974359,118.487179487,108.076923077
79,80,James Harden 2017,36.5497890295,8.40506329114,19.1265822785,0.43944407677,3.24050632911,9.36708860759,0.345945945946,0.524156187955,9.25316455696,10.8734177215,0.850989522701,8.12658227848,11.253164557,29.3037974684,0.612771048619,51.5037974684,20.0202531646,34.5050632911,118.417721519,108.240506329
80,81,James Harden 2017,36.3975,8.325,19.0,0.438157894737,3.2125,9.325,0.344504021448,0.522697368421,9.25,10.9125,0.847651775487,8.1125,11.1875,29.1125,0.611568598618,51.36875,20.08,34.52125,118.0125,108.4125
81,82,James Harden 2017,36.379218107,8.32098765432,18.9259259259,0.439660795825,3.23456790123,9.33333333333,0.346560846561,0.525114155251,9.20987654321,10.8765432099,0.846765039728,8.13580246914,11.1975308642,29.0864197531,0.613337220926,51.3333333333,20.0728395062,34.3938271605,118.320987654,108.395061728
